# reactions: 11
Time	PLac	RNAP	PLacRNAP	TrLacZ1	RbsLacZ	TrLacZ2	Ribosome	RbsRibosome	TrRbsLacZ	LacZ	dgrLacZ	dgrRbsLacZ	Fired Reaction
16.23519379254758	0.0	32.0	0.0	1.0	1.0	2.0	342.0	1.0	7.0	0.0	0.0	0.0	 8
16.240128370626323	0.0	32.0	0.0	1.0	0.0	2.0	341.0	2.0	7.0	0.0	0.0	0.0	 6
16.469078645464215	1.0	32.0	0.0	0.0	1.0	3.0	341.0	2.0	7.0	0.0	0.0	0.0	 4
16.473386831567673	1.0	32.0	0.0	0.0	0.0	3.0	340.0	3.0	7.0	0.0	0.0	0.0	 6
16.55310399155693	0.0	31.0	1.0	0.0	0.0	3.0	340.0	3.0	7.0	0.0	0.0	0.0	 1
16.66808808173956	1.0	32.0	0.0	0.0	0.0	3.0	340.0	3.0	7.0	0.0	0.0	0.0	 2
16.73056730589059	0.0	31.0	1.0	0.0	0.0	3.0	340.0	3.0	7.0	0.0	0.0	0.0	 1
16.750060676737704	1.0	32.0	0.0	0.0	0.0	3.0	340.0	3.0	7.0	0.0	0.0	0.0	 2
16.805586599472168	0.0	31.0	1.0	0.0	0.0	3.0	340.0	3.0	7.0	0.0	0.0	0.0	 1
16.93046493252562	1.0	32.0	0.0	0.0	0.0	3.0	340.0	3.0	7.0	0.0	0.0	0.0	 2
16.97015671240313	1.0	32.0	0.0	0.0	1.0	3.0	341.0	2.0	7.0	0.0	0.0	0.0	 7
16.98611046215937	1.0	32.0	0.0	0.0	0.0	3.0	340.0	3.0	7.0	0.0	0.0	0.0	 6
17.02889756725971	0.0	31.0	1.0	0.0	0.0	3.0	340.0	3.0	7.0	0.0	0.0	0.0	 1
17.10858260406725	1.0	32.0	0.0	0.0	0.0	3.0	340.0	3.0	7.0	0.0	0.0	0.0	 2
17.189027012642295	1.0	32.0	0.0	0.0	1.0	3.0	341.0	2.0	7.0	0.0	0.0	0.0	 7
17.201365658378677	1.0	32.0	0.0	0.0	0.0	3.0	340.0	3.0	7.0	0.0	0.0	0.0	 6
17.416343098547493	1.0	32.0	0.0	0.0	1.0	3.0	341.0	2.0	7.0	0.0	0.0	0.0	 7
17.421531755294012	1.0	32.0	0.0	0.0	0.0	3.0	340.0	3.0	7.0	0.0	0.0	0.0	 6
17.43826239928353	1.0	32.0	0.0	0.0	1.0	3.0	340.0	2.0	8.0	0.0	0.0	0.0	 8
